RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2024-08-31,num_restaurant,num_bank,num_fast_food,num_cafe,num_place_of_worship,num_school,num_bicycle_rental,has_features
99145,7678,97232,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,1596.4161220043572,748,71,353,312,44,31,71,True
92351,7729,78255,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,2266.043771043771,328,24,342,76,605,166,65,True
71481,7741,31220,zip,GA,GA,Macon,"Macon-Bibb County, GA",Bibb County,1545.5,23,9,40,3,79,45,0,True
82263,7749,55413,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1690.8612926652145,400,26,75,137,32,17,3,True
71476,7754,31211,zip,GA,GA,Macon,"Macon-Bibb County, GA",Bibb County,1183.3333333333333,23,9,40,3,79,45,0,True
73629,7783,35816,zip,AL,AL,Huntsville,"Huntsville, AL",Madison County,1027.1809523809525,123,20,102,16,152,26,8,True
95834,7800,89138,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2922.296296296296,203,32,141,39,162,71,20,True
96327,7821,91208,zip,CA,CA,Glendale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3369.8611111111118,116,19,57,34,45,14,0,True
80282,7826,50311,zip,IA,IA,Des Moines,"Des Moines-West Des Moines, IA",Polk County,1031.0357142857144,90,9,46,21,111,7,21,True
89965,7833,73142,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1204.5799755799756,179,27,99,46,448,111,1,True
99132,7847,97218,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,1984.388888888889,748,71,353,312,44,31,71,True
67804,7878,23707,zip,VA,VA,Portsmouth,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth City,1459.7222222222224,10,0,19,3,20,8,0,True
80287,7885,50316,zip,IA,IA,Des Moines,"Des Moines-West Des Moines, IA",Polk County,1217.2222222222224,90,9,46,21,111,7,21,True
64619,7891,16505,zip,PA,PA,Erie,"Erie, PA",Erie County,1400.0,62,33,36,11,103,13,0,True
77115,7898,44301,zip,OH,OH,Akron,"Akron, OH",Summit County,1180.2222222222224,102,17,58,25,231,45,0,True
91681,7907,77032,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1487.6666666666667,817,118,684,183,930,76,41,True
95839,7916,89143,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2267.6666666666665,203,32,141,39,162,71,20,True
60369,7933,06517,zip,CT,CT,Hamden,"New Haven-Milford, CT",New Haven County,1861.5,0,0,0,0,0,0,0,True
63640,7934,14619,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,1409.6666666666667,128,10,24,22,17,41,3,True
89943,7944,73118,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1378.8296296296296,179,27,99,46,448,111,1,True
92344,7952,78248,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1259.1666666666667,328,24,342,76,605,166,65,True
84603,7958,60601,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2720.6346405228755,1999,204,903,711,933,295,865,True
74249,7970,37218,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2226.0,283,27,173,68,759,193,11,True
92348,7976,78252,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1747.0805555555555,328,24,342,76,605,166,65,True
91727,7980,77078,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1603.0555555555557,817,118,684,183,930,76,41,True
64616,8003,16502,zip,PA,PA,Erie,"Erie, PA",Erie County,841.25,62,33,36,11,103,13,0,True
89449,8024,72212,zip,AR,AR,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,1825.0,42,15,44,9,195,82,0,True
97560,8043,94105,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,4217.385757575757,1681,188,397,722,139,74,118,True
94723,8071,85007,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1508.547619047619,515,43,353,145,144,126,49,True
58634,8109,02120,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,3703.031746031746,736,105,299,249,74,142,162,True
74641,8171,38103,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,1448.0389822595705,152,11,87,22,946,264,73,True
73140,8199,34604,zip,FL,FL,Brooksville,"Tampa-St. Petersburg-Clearwater, FL",Hernando County,1945.0,4,2,4,0,11,7,0,True
89931,8221,73106,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1302.179292929293,179,27,99,46,448,111,1,True
84027,8227,59401,zip,MT,MT,Great Falls,"Great Falls, MT",Cascade County,1208.611111111111,45,15,29,15,67,3,0,True
100150,8236,99201,zip,WA,WA,Spokane,"Spokane-Spokane Valley, WA",Spokane County,1269.8343079922026,93,21,70,47,11,8,0,True
89933,8236,73108,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1200.0,179,27,99,46,448,111,1,True
63631,8256,14610,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,2091.25,128,10,24,22,17,41,3,True
99124,8272,97210,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,1686.493333333333,748,71,353,312,44,31,71,True
63643,8313,14622,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,1281.6666666666667,128,10,24,22,17,41,3,True
69765,8317,28202,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1927.933365841248,425,28,283,94,60,28,25,True
74658,8323,38120,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,1522.358585858586,152,11,87,22,946,264,73,True
97998,8330,95130,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3873.3333333333335,684,88,509,239,80,45,65,True
72227,8335,32801,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2037.2410536980751,185,21,186,58,62,27,1,True
81309,8403,53233,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,908.5555555555557,269,40,149,89,31,52,37,True
73086,8431,34288,zip,FL,FL,North Port,"North Port-Sarasota-Bradenton, FL",Sarasota County,2038.05753968254,15,1,9,1,4,0,0,True
99135,8442,97221,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,1935.5555555555557,748,71,353,312,44,31,71,True
58962,8466,02882,zip,RI,RI,Narragansett,"Providence-Warwick, RI-MA",Washington County,2629.444444444445,3,0,0,1,1,3,0,True
399643,8485,80924,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,2186.037037037037,248,20,172,57,25,6,45,True
96586,8516,92014,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,4996.25,1015,129,590,366,528,152,9,True
69769,8526,28206,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1748.955172413793,425,28,283,94,60,28,25,True
75564,8529,40210,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1202.111111111111,259,20,138,62,89,60,5,True
81432,8542,53717,zip,WI,WI,Madison,"Madison, WI",Dane County,2026.6666666666667,239,37,103,65,12,17,73,True
97563,8598,94108,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,2844.5256410256407,1681,188,397,722,139,74,118,True
91679,8603,77030,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1645.519330734243,817,118,684,183,930,76,41,True
58628,8634,02114,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,3490.5204656862747,736,105,299,249,74,142,162,True
95994,8637,90013,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2739.117666352928,2034,191,1158,615,713,343,126,True
67193,8658,22209,zip,VA,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,2823.283378500452,207,38,146,72,5,13,111,True
96129,8686,90293,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3608.3257575757575,2034,191,1158,615,713,343,126,True
96957,8702,92625,zip,CA,CA,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,7577.281746031746,65,7,33,25,0,0,2,True
96326,8706,91207,zip,CA,CA,Glendale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3363.75,116,19,57,34,45,14,0,True
91717,8717,77068,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,2309.055555555555,817,118,684,183,930,76,41,True
75571,8767,40217,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1506.4249639249638,259,20,138,62,89,60,5,True
63629,8771,14608,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,1379.7777777777776,128,10,24,22,17,41,3,True
87130,8789,66214,zip,KS,KS,Overland Park,"Kansas City, MO-KS",Johnson County,1358.1630591630592,123,13,69,20,42,30,0,True
91627,8806,76905,zip,TX,TX,San Angelo,"San Angelo, TX",Tom Green County,1448.4444444444443,14,0,9,0,63,35,0,True
95866,8856,89179,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2228.055555555556,203,32,141,39,162,71,20,True
83140,8861,57107,zip,SD,SD,Sioux Falls,"Sioux Falls, SD",Minnehaha County,1537.5,68,44,80,20,43,29,0,True
72251,8872,32827,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2685.2260942760945,185,21,186,58,62,27,1,True
82251,8909,55401,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1902.394370012156,400,26,75,137,32,17,3,True
80285,8937,50314,zip,IA,IA,Des Moines,"Des Moines-West Des Moines, IA",Polk County,966.6666666666666,90,9,46,21,111,7,21,True
67800,8992,23702,zip,VA,VA,Portsmouth,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth City,1396.388888888889,10,0,19,3,20,8,0,True
92300,9004,78204,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1441.4722222222224,328,24,342,76,605,166,65,True
89445,9007,72207,zip,AR,AR,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,1464.861111111111,42,15,44,9,195,82,0,True
78046,9020,46231,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,1871.277777777778,329,28,204,73,235,130,7,True
97539,9027,94065,zip,CA,CA,Redwood City,"San Francisco-Oakland-Berkeley, CA",San Mateo County,3855.2676767676767,71,18,37,31,12,8,2,True
95991,9046,90010,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2879.7806818181816,2034,191,1158,615,713,343,126,True
91743,9070,77094,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1944.5833333333333,817,118,684,183,930,76,41,True
89936,9077,73111,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1063.1666666666667,179,27,99,46,448,111,1,True
89459,9129,72227,zip,AR,AR,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,1256.6666666666667,42,15,44,9,195,82,0,True
63626,9170,14605,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,1075.0,128,10,24,22,17,41,3,True
92352,9229,78256,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1556.166877104377,328,24,342,76,605,166,65,True
75587,9311,40243,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1608.6666666666667,259,20,138,62,89,60,5,True
78284,9316,46802,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,1204.2301587301588,83,13,47,23,15,24,0,True
85931,9364,63113,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,1015.0,230,21,70,49,103,43,0,True
91652,9411,77003,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1977.7239316239315,817,118,684,183,930,76,41,True
89941,9415,73116,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1678.0555555555557,179,27,99,46,448,111,1,True
93601,9434,80925,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,2412.1428571428573,248,20,172,57,25,6,45,True
82259,9453,55409,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1520.0555555555557,400,26,75,137,32,17,3,True
70561,9586,29572,zip,SC,SC,Myrtle Beach,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,1567.8634920634922,127,6,39,18,20,10,0,True
64621,9628,16507,zip,PA,PA,Erie,"Erie, PA",Erie County,1139.0,62,33,36,11,103,13,0,True
96975,9629,92657,zip,CA,CA,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,5911.233211233212,65,7,33,25,0,0,2,True
85921,9633,63103,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,1392.352380952381,230,21,70,49,103,43,0,True
62480,9659,12210,zip,NY,NY,Albany,"Albany-Schenectady-Troy, NY",Albany County,1337.888888888889,171,35,66,36,14,14,23,True
86855,9702,65584,zip,MO,MO,Saint Robert,"Fort Leonard Wood, MO",Pulaski County,965.059523809524,7,1,3,0,1,0,0,True
69770,9711,28207,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1989.4444444444448,425,28,283,94,60,28,25,True
73630,9751,35824,zip,AL,AL,Huntsville,"Huntsville, AL",Madison County,1380.829365079365,123,20,102,16,152,26,8,True
92298,9755,78202,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1537.300505050505,328,24,342,76,605,166,65,True
78285,9783,46803,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,975.0,83,13,47,23,15,24,0,True
75586,9872,40242,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1335.447619047619,259,20,138,62,89,60,5,True
73138,10008,34602,zip,FL,FL,Brooksville,"Tampa-St. Petersburg-Clearwater, FL",Hernando County,2067.777777777778,4,2,4,0,11,7,0,True
84657,10018,60661,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2429.889251000572,1999,204,903,711,933,295,865,True
96072,10097,90094,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4666.252329192546,2034,191,1158,615,713,343,126,True
97610,10124,94158,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,3964.63253968254,1681,188,397,722,139,74,118,True
89440,10237,72202,zip,AR,AR,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,1095.2880952380954,42,15,44,9,195,82,0,True
96058,10257,90077,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,11449.375,2034,191,1158,615,713,343,126,True
94720,10355,85004,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1876.7400192400191,515,43,353,145,144,126,49,True
94767,10376,85054,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1987.2658045977007,515,43,353,145,144,126,49,True
78291,10380,46809,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,971.75,83,13,47,23,15,24,0,True
71466,10448,31201,zip,GA,GA,Macon,"Macon-Bibb County, GA",Bibb County,987.1666666666666,23,9,40,3,79,45,0,True
78023,10465,46204,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,1545.0684684684684,329,28,204,73,235,130,7,True
94728,10470,85012,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1616.6944444444446,515,43,353,145,144,126,49,True
72239,10475,32814,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2362.605644546148,185,21,186,58,62,27,1,True
92327,10484,78231,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1530.3333333333333,328,24,342,76,605,166,65,True
81285,10551,53205,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,1506.5833333333333,269,40,149,89,31,52,37,True
399587,10575,34291,zip,FL,FL,North Port,"North Port-Sarasota-Bradenton, FL",Sarasota County,2246.527777777778,15,1,9,1,4,0,0,True
82301,10651,55454,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1621.4444444444443,400,26,75,137,32,17,3,True
73095,10656,34429,zip,FL,FL,Crystal River,"Homosassa Springs, FL",Citrus County,2083.333333333333,2,0,2,2,7,2,0,True
69767,10709,28204,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1726.8666666666668,425,28,283,94,60,28,25,True
80292,10794,50321,zip,IA,IA,Des Moines,"Des Moines-West Des Moines, IA",Polk County,977.1349206349206,90,9,46,21,111,7,21,True
85964,10838,63147,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,1161.25,230,21,70,49,103,43,0,True
94719,10856,85003,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1863.4064327485385,515,43,353,145,144,126,49,True
62472,10875,12202,zip,NY,NY,Albany,"Albany-Schenectady-Troy, NY",Albany County,1394.4444444444443,171,35,66,36,14,14,23,True
80280,10882,50309,zip,IA,IA,Des Moines,"Des Moines-West Des Moines, IA",Polk County,1278.7142857142856,90,9,46,21,111,7,21,True
75556,10898,40202,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1377.0523809523809,259,20,138,62,89,60,5,True
89942,10940,73117,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1245.6666666666667,179,27,99,46,448,111,1,True
58625,11161,02111,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,3779.254135338346,736,105,299,249,74,142,162,True
95995,11184,90014,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2851.0371229200214,2034,191,1158,615,713,343,126,True
99119,11213,97205,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,1801.6806418219464,748,71,353,312,44,31,71,True
85924,11285,63106,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,865.5,230,21,70,49,103,43,0,True
99029,11382,97024,zip,OR,OR,Fairview,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,1862.2777777777776,4,0,0,2,1,0,0,True
100153,11419,99204,zip,WA,WA,Spokane,"Spokane-Spokane Valley, WA",Spokane County,1275.2674825174824,93,21,70,47,11,8,0,True
95805,11582,89109,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2903.523809523809,203,32,141,39,162,71,20,True
96663,11652,92121,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,4120.555555555556,1015,129,590,366,528,152,9,True
89972,11678,73149,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1139.1666666666667,179,27,99,46,448,111,1,True
77117,11748,44303,zip,OH,OH,Akron,"Akron, OH",Summit County,1006.25,102,17,58,25,231,45,0,True
63922,11757,15139,zip,PA,PA,Oakmont,"Pittsburgh, PA",Allegheny County,1235.0,6,0,0,0,2,4,0,True
93387,11815,80435,zip,CO,CO,Keystone,"Breckenridge, CO",Summit County,2883.333333333333,2,0,0,2,0,0,0,True
99140,11846,97227,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,1805.712896825397,748,71,353,312,44,31,71,True
94750,11921,85034,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1528.705738705739,515,43,353,145,144,126,49,True
84608,11930,60606,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2535.6748677248675,1999,204,903,711,933,295,865,True
94761,11933,85045,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2986.666666666667,515,43,353,145,144,126,49,True
89993,12048,73179,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1733.222222222222,179,27,99,46,448,111,1,True
96932,12088,92590,zip,CA,CA,Temecula,"Riverside-San Bernardino-Ontario, CA",Riverside County,2675.2000000000003,69,4,44,16,2,5,0,True
92299,12114,78203,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1548.6666666666667,328,24,342,76,605,166,65,True
77125,12148,44311,zip,OH,OH,Akron,"Akron, OH",Summit County,1040.0,102,17,58,25,231,45,0,True
94414,12186,84049,zip,UT,UT,Midway,"Heber, UT",Wasatch County,2483.333333333333,5,1,0,0,1,1,0,True
58627,12215,02113,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2895.0567270933534,736,105,299,249,74,142,162,True
74643,12252,38105,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,976.6666666666666,152,11,87,22,946,264,73,True
92353,12357,78257,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1572.5575396825398,328,24,342,76,605,166,65,True
97519,12357,94028,zip,CA,CA,Portola Valley,"San Francisco-Oakland-Berkeley, CA",San Mateo County,4900.0,1,0,0,1,4,0,0,True
78040,12388,46225,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,1494.0,329,28,204,73,235,130,7,True
89958,12458,73134,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1185.324074074074,179,27,99,46,448,111,1,True
399647,12531,80951,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,2215.0,248,20,172,57,25,6,45,True
89953,12907,73128,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1425.0,179,27,99,46,448,111,1,True
73087,13091,34289,zip,FL,FL,North Port,"North Port-Sarasota-Bradenton, FL",Sarasota County,2200.0,15,1,9,1,4,0,0,True
69841,13241,28305,zip,NC,NC,Fayetteville,"Fayetteville, NC",Cumberland County,1305.4166666666667,64,4,60,7,35,20,0,True
89928,13305,73103,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1240.2380952380952,179,27,99,46,448,111,1,True
89930,13391,73105,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1197.6506734006734,179,27,99,46,448,111,1,True
77116,13432,44302,zip,OH,OH,Akron,"Akron, OH",Summit County,1283.111111111111,102,17,58,25,231,45,0,True
92435,13626,78401,zip,TX,TX,Corpus Christi,"Corpus Christi, TX",Nueces County,1161.0972222222224,55,6,40,9,86,73,0,True
89956,13730,73131,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1784.1666666666667,179,27,99,46,448,111,1,True
58692,13865,02210,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,4044.735471911456,736,105,299,249,74,142,162,True
82265,14011,55415,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1853.8871770930596,400,26,75,137,32,17,3,True
58623,14047,02109,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,3603.274392274393,736,105,299,249,74,142,162,True
92304,14141,78208,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1389.7222222222224,328,24,342,76,605,166,65,True
58622,14268,02108,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,3469.9259259259256,736,105,299,249,74,142,162,True
85920,14406,63102,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,1945.4166666666667,230,21,70,49,103,43,0,True
96002,14601,90021,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2752.133333333333,2034,191,1158,615,713,343,126,True
67197,14640,22213,zip,VA,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,3272.1666666666665,207,38,146,72,5,13,111,True
92311,15059,78215,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1602.865788113695,328,24,342,76,605,166,65,True
97981,15185,95113,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3474.0508900928794,684,88,509,239,80,45,65,True
96979,15682,92661,zip,CA,CA,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,4120.083333333333,65,7,33,25,0,0,2,True
97566,15698,94111,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,3551.027777777778,1681,188,397,722,139,74,118,True
89929,15811,73104,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1534.3392857142856,179,27,99,46,448,111,1,True
74256,16588,37228,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,1812.9920192638456,283,27,173,68,759,193,11,True
85919,16894,63101,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,1070.0555555555554,230,21,70,49,103,43,0,True
58624,16898,02110,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,4831.666666666667,736,105,299,249,74,142,162,True
63625,16937,14604,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,1494.361111111111,128,10,24,22,17,41,3,True
96980,17133,92662,zip,CA,CA,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,6750.0,65,7,33,25,0,0,2,True
89927,17350,73102,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1441.8592592592593,179,27,99,46,448,111,1,True
96048,17427,90067,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,10500.0,2034,191,1158,615,713,343,126,True
62477,17864,12207,zip,NY,NY,Albany,"Albany-Schenectady-Troy, NY",Albany County,1583.3333333333333,171,35,66,36,14,14,23,True
92301,19540,78205,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1798.0833333333333,328,24,342,76,605,166,65,True
99118,19750,97204,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,1683.4166666666667,748,71,353,312,44,31,71,True
399644,20004,80927,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,2676.6666666666665,248,20,172,57,25,6,45,True
84604,20351,60602,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2088.6111111111118,1999,204,903,711,933,295,865,True
74232,21686,37201,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2094.758333333333,283,27,173,68,759,193,11,True
84605,21722,60603,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2215.772222222222,1999,204,903,711,933,295,865,True
91695,22445,77046,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1574.1944444444443,817,118,684,183,930,76,41,True
77122,22675,44308,zip,OH,OH,Akron,"Akron, OH",Summit County,1341.25,102,17,58,25,231,45,0,True
74250,23010,37219,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2103.608333333333,283,27,173,68,759,193,11,True
